Flow_Velocity_V,Pier_Diameter_D,Water_Depth_h,Grain_Size_d50,Froude_Number,Lacey_Scour,HEC18_Scour,Experimental_Scour
2.97400070346666,0.6779716211505724,4.693571442906954,0.2527973618002949,0.4382832231487121,16.183215413915676,1.871967335162569,7.605411122151838
3.0515250881434555,1.2974390757344032,9.841407552177458,1.3850938170691431,0.31056594570991874,20.312660707715306,3.1895741475894237,9.941768254983941
3.19944621340081,2.6121882774236362,2.008350119512471,3.015881860431249,0.7208096573055506,6.382698702677231,4.13942064155529,5.1414653630461045
0.7591562810693162,0.5581798393395647,4.580700391411675,0.3519864860728268,0.11324805254697806,6.063428920151486,0.9140976037550073,3.032852938126861
1.754630049904954,2.5361712064723396,9.72523389947832,2.5321946112860583,0.1796391665815732,12.601961160446278,3.8806415335761484,7.50344836732836
0.905541708337954,1.2046369369335,8.789564133045822,3.0245299596927575,0.09751923481451355,7.358197740893796,1.775349658828046,4.1037646619066415
3.5208619905645775,0.7954120690541406,8.353648638543518,1.7377950650031082,0.38893443523007293,19.28920295254881,2.4138953172873503,9.321451278689835
2.6815434438964525,2.241842913410377,3.3211254434044584,3.877469798354528,0.46979424657718005,7.608853907626679,3.7178641590365324,5.193974776738506
1.6581430869842722,2.0723571169497097,2.5379882865105925,0.6223314403554818,0.3323094519955829,6.261831251180748,2.770554558727584,4.364674345553999
0.7224542260010827,2.6936800338176323,7.017788979319879,0.468175130505463,0.0870714305044906,7.4342348303389265,2.636765753158745,4.585393324734678
1.5884381260048177,2.3376776095097145,9.364383902148273,3.6681249053976566,0.16572811625569495,10.810760022772767,3.5083109877088092,6.7405797326281816
1.6381416270936147,2.5087023259621213,6.010866037125368,2.527907449410373,0.2133282733117619,8.737007464740584,3.505828915957275,5.494922162757164
3.0536216241832244,1.205086431428266,6.144514205229099,3.4731717424959068,0.3933117694492213,12.736341977593417,2.8536411047079895,7.067116024336948
2.731451149743246,0.943598859449307,3.5198118429425573,2.230653959158357,0.46483541635440134,8.780120201869167,2.1520991580172657,4.832994193077424
3.605244599017143,2.376536879102146,7.925436398727432,1.3073699628716235,0.40887319381470405,19.83974569079459,4.932137639731919,10.79746815961482
2.1527522380668227,2.51708684816816,2.6833937370177106,4.113601356603579,0.4195824792532668,5.645631208201892,3.5437642684824957,4.3119281692621065
0.918579860784056,2.9762628550016834,3.913113127638193,4.017137806947998,0.14825905040599924,4.131147153904442,2.882957855521015,3.334181478645238
2.9963567552804826,1.5315441922785662,4.828927947547751,3.5040127071866913,0.4353450934945702,10.694630639094044,3.2019195595062864,6.262628883301677
3.162747670159141,1.430045214481958,5.568493408160095,1.4335111724268175,0.4279186214981116,14.15028631243391,3.1952206470834477,7.655672236428957
2.4644701914932368,2.441032401854992,3.181687591735722,2.992130267658527,0.4411236058304391,7.298291818652484,3.7674184896223157,5.093712820643597
3.1983851298409633,1.3520088506325445,2.033531422652832,1.8687720950061315,0.7160952782763438,6.96881514947502,2.702041109489523,4.405097536644575
2.2282845872753674,2.826893314008912,6.495580381974693,0.5487521593005074,0.27914327656182253,14.570024306110776,4.370217866920893,8.771480996388625
2.329564902836979,2.6460318796075297,3.597674979162302,4.59483651976499,0.3921293486882582,7.10313476300275,3.940025987456262,5.464400973189964
1.9963935642549238,1.5724850684375458,6.231143992803511,0.7704112915029109,0.25534523849085405,12.446658210418175,2.8312283889048144,6.742848867961264
0.5889669436043332,2.377177669478743,2.389264437467821,4.756163033721932,0.12165341564344231,2.1494361169148357,1.9251562855887485,2.020568739844413
0.8776199944765656,2.386357185211706,5.330260916693358,2.2854282874939833,0.12136620472222771,5.409693045287175,2.5531835799787377,3.7137920651098515
0.6100021499035699,0.7578096720898315,5.793304892964272,1.0071513513092363,0.080915862787854,5.1438301001050455,1.0476658841360276,2.7781592664331973
2.7274364394232316,2.7563822666989166,1.4664118314018422,2.755314642153955,0.7191047489624539,4.723628864101016,3.8358432213994136,4.037538593700294
1.6002459337671433,1.7631309311196428,4.029438503745285,4.3774345957944005,0.2545247166274267,6.012403745806831,2.6146552423624754,3.9351481631267164
2.2799974190764596,2.566143665269354,2.209732092450768,3.68790194340685,0.4896999279866715,5.248275962811945,3.5830379605593623,3.9988455503787574
3.6764826587413255,1.3001240025765295,1.5703747342549097,4.052149624521104,0.9366910454508072,5.657703796244754,2.700894953469769,3.943501958970555
1.3725228020210622,2.738808071240501,9.909642091509507,3.3280384968825154,0.13920539913710742,10.351045227730845,3.679912045765338,6.445444709506953
1.9363402306247042,1.4730041968354077,3.9011846047725065,3.4921551661374775,0.31300329844659813,6.937991492650496,2.5140122764292476,4.211125993572841
3.1444289849006704,0.5270941287007459,8.288870012691714,4.261058692670065,0.34870616265021626,15.32506759098713,1.7578763151651733,7.4208508399874615
1.3007935792206786,2.7634549410481593,3.2917658928738747,1.3233732434100114,0.2289071774650137,5.586096024182443,3.116934840629866,3.9207344646005455
0.7694296844007755,0.7282166919653339,7.133524500015364,2.4981823218513886,0.09197765967893472,5.9293708311061195,1.1602171277818205,2.848222377080067
1.514130085198188,1.2982840939760372,7.842050739007179,1.1839262649160511,0.1726290422885366,11.232377391302414,2.289442082381676,5.900283978733968
1.0642745053890155,2.8751549176270124,6.360748665470599,4.93957323918357,0.13473022571292353,6.086817250242681,3.206695015365215,4.5158086547080245
3.753941783199006,2.8765178673438903,5.244185696951425,4.725890764464405,0.5233762349903779,12.492816325876616,5.373669299837146,8.473917263971614
3.3284213284754594,1.9335947203082153,4.706568227325417,0.29319137570567894,0.4898370300708238,17.050370068161772,3.884510130763279,9.082021466292336
2.716913147786482,2.079593030424498,4.139814398886958,3.5573183453268737,0.42633483197248256,9.018781532633303,3.6681921834181566,5.97023004811891
3.5501120656570118,1.6211138049457994,9.365762298230432,4.633716755336763,0.3703701634783973,17.775934995230806,3.9080701109584925,9.449439794242313
3.3128522691469007,1.2330269292451614,8.475574670089562,0.9848191911239343,0.3633147156567413,20.558210265892498,3.1328748763833456,10.077114937195883
1.1529952061011255,1.32166136342479,9.685242195998613,2.8829316297078846,0.11828720096218676,9.29573010162555,2.119629848534389,5.1226189403938545
3.623956494714922,2.181296140192596,2.1186750113699024,4.585892658181405,0.79490695987697,6.702314513676339,3.912488148766459,5.126267126492424
2.3876978467047776,2.3809363235942,7.577807276832798,0.2663352950704143,0.27693196427729744,19.072504817016952,4.111276867921482,9.859309224012032
3.326040543074219,2.478947609314621,9.44506411138934,3.517359309509516,0.3455338347523855,17.92047079078897,5.0139089147499725,10.398014717624456
3.6363195497322263,2.4740453569863847,2.6310975954909415,1.5570101361254989,0.7157462120641604,9.29211687808952,4.378640635773366,6.551044835821945
1.6130121624015237,0.7280152576217259,1.5984664063009975,4.629541357344999,0.40733467497539594,3.2329700430582804,1.3031566732380646,1.9812476159397217
0.8851817358468687,1.7360507617564536,7.670085843610531,4.858185401310302,0.10204643294537459,6.115613115266814,2.188813271508196,3.818903739027254
1.297773068896796,0.6438969000416107,6.170258018619207,4.726905796655826,0.1668063545771677,6.8580787642362635,1.3149771036330502,3.6063222958167467
1.9948772601918972,1.8738222058093388,8.576458990824449,2.423649661621573,0.21748417848573245,12.716523388799603,3.3117317085395435,7.112749445517153
3.363051680728726,1.6038262534334424,2.2579513896366055,4.324008989847636,0.7145650054482275,6.718642913301128,3.129106235888912,4.482375133776985
3.5125570413972023,2.7192604568957495,8.15740580673901,4.238292052821845,0.3926565514786788,16.338633348860192,5.344311563354737,9.64129677236621
0.5243324568591674,1.3772875313801967,2.8146458804297008,1.6635923188919528,0.09978387307688313,2.6432795138337637,1.3130772180051296,1.8413250256878666
2.28761555902148,0.7926675410690147,2.4729034857913406,4.161685823338319,0.4644564032101643,5.5566429977992176,1.697649512316616,3.4171562593985616
1.9609385110207265,0.8574792051320896,2.4783921813789362,0.28133741010591384,0.3976898042110759,7.867715754211144,1.6725879383313758,4.2321790878724475
1.2773773366475558,2.4037765792936807,8.33117248208244,3.0217224045620603,0.14129657669518336,8.931787162277928,3.2019526807120045,5.438294323525459
0.9195287856678898,2.0455451582906528,6.986774986265801,1.2270433027097452,0.11106889398801466,7.413932833351402,2.4443168937147863,4.547918076166685
1.681653099912698,0.7528066903069757,5.707588822922074,0.6907777403086662,0.22473751224917507,10.66269311069313,1.6101012364277854,4.803856593039412
3.800183963693817,0.7102670152874936,4.229474357111522,0.4770706879831249,0.5899659122087222,15.99290879743091,2.1140238364502437,7.837892675898327
1.6312102620726434,2.2524228286478,8.894804867317974,3.5118150018028853,0.17462532554096083,10.710412884803084,3.4399830369394206,6.087197909268171
2.3157671761017813,0.6819075159104838,4.532005966803719,1.7653873224635244,0.34730829319514894,9.678635817410028,1.679425478255378,4.824743472706769
2.9605663561331226,2.5546501482258908,8.349394955244193,3.6513571804909315,0.3271242901442079,15.178938039003313,4.783008802604197,8.773430012969921
1.772703608327529,2.2656055678912406,4.952214177131966,0.4202460699148176,0.2543325323298371,10.914495342077323,3.306758001956789,6.155650716646867
3.9012372895233622,0.7033719516047494,4.392499864824169,1.644922655369991,0.594308558702909,13.579457079179821,2.135376917110993,6.887133000045303
3.8685655322973895,0.7120942852129798,5.164118071026458,2.743507332639153,0.5435223067748964,13.812648647255658,2.1921562111972177,6.7701980054238105
1.3812380353887745,2.9665989462529385,3.7124008674772786,3.974543507710922,0.2288793401013317,5.2444299862263275,3.404146783759229,4.192235647005676
2.240369770623349,1.4356769893903008,7.72848442158626,1.6618872643671427,0.25729896099154487,13.65022064419803,2.8869432575893312,7.185216125400934
1.5530740843586939,1.4266053676672272,5.5244835108323125,3.166867744541345,0.21096568899101872,7.676822278644304,2.3471490827450405,4.550574485188214
1.4969417303211365,2.5319989181437563,3.0899142563213555,4.441290966357317,0.2718924684887637,4.806326275468425,3.101368111721249,3.794874660879158
0.6291043157408648,2.8681214434596467,9.096171159471115,3.1177296220932926,0.06659764145353321,5.8755025898185815,2.6801322074926177,3.7658315267947184
2.633475168929639,2.965002659557177,4.455020992358903,1.2415014262928057,0.3983546092706817,11.054998533860127,4.603199004470144,7.333358839143209
2.259376581301015,2.3834454631473543,5.891975750025898,0.2195638296270363,0.2971827819718352,16.052283491956587,3.8833352739602454,8.676851073684585
0.6801756293749628,1.4406489638272895,9.158248998680923,4.363484482114556,0.07175965463742251,5.878691567119808,1.7731917809411495,3.18190441061365
1.47526262482814,0.7087517917466719,6.618141963225929,0.20422011316689698,0.18309091572134326,13.213496838479,1.4929853844994425,6.116972691946379
3.678930600883288,2.442867289818592,2.0520823663752767,4.386038196152577,0.8199543939074672,6.676713779694731,4.220487903411173,5.428092222519743
1.3384666173344035,1.8960106243395125,9.458489112521276,2.691791956733339,0.1389511534002325,10.22295692899176,2.848359748779803,5.925731882181609
1.0071320523192808,1.5605550231174408,6.6493724776427605,4.701431722713191,0.12469860162824328,6.093080772522662,2.1176545410336316,3.655527213468065
2.2130846609714707,2.76588596273684,4.014150531913775,4.014037855290961,0.35266852144578165,7.552570407179623,4.025758607404041,5.384094671666509
3.9497765893871026,0.7779937057653783,2.2534486539704854,4.989877141613354,0.8400675211436566,7.292823923142972,2.094673009958351,4.125688117549592
1.3471934502902514,1.7315627607271478,8.146226703432664,1.8184878957133799,0.15070137437515857,9.922089468909792,2.6390038492063477,5.863750294621852
2.852474415920575,0.5283841119185477,6.580654803356621,3.8592226157625222,0.35501990155343294,12.518179598805894,1.6366287744588264,6.046539422032386
3.1656686536505116,1.6716516049853156,5.801149827786894,2.069461476685287,0.4196371328414597,13.68697179969059,3.5574635295244548,7.673773084669571
1.3317314039733987,0.6407581892045934,9.045033247458619,2.4513905394891538,0.14137644394958013,10.044917162077606,1.3956833413943968,5.009919387772457
3.0487572201415087,0.7970447906701799,8.097374901020777,3.1747767697700136,0.34207096636919193,15.523504257741624,2.2624772838484577,7.602706447259702
1.7872409645173863,0.7938156169427621,2.365073917594761,4.38101785951306,0.3710447124937963,4.53648995271598,1.5189612632773815,2.6871164171797157
2.7130704070775282,2.123025755290159,3.805498610159934,4.922008999076546,0.4440386532546648,8.069660407284365,3.673549525185529,5.402541400662317
2.7173539876631314,2.3651121981635583,3.236402258330192,3.8645397279361395,0.4822591383457808,7.549532932963444,3.858034488132083,5.323893677152519
2.3752113942616546,1.958421912742899,7.695516633154092,2.1470572326199355,0.27336875424759166,13.560738272465322,3.6203812218979694,7.590940706648434
0.8160141951904291,2.9054313711863546,1.3017919126220145,2.164649311157644,0.22834548319501138,2.031852458348035,2.324883481329542,2.316815503682486
3.423558734562333,1.4371764488092602,6.129007163841849,3.714153277785569,0.4415177977531327,13.569563437241614,3.359895985254196,7.451554848920257
1.6227302274010755,1.214280215704652,7.862128171666215,1.2700080142646817,0.18477438377315353,11.64627725723257,2.2590835482784475,6.123857043442434
1.1528147863994898,2.671497820473651,8.890890730855745,0.6413231543438338,0.12343900096297293,11.278576565300185,3.3103659640047574,6.485542717506641
0.6427129954416737,1.0589895962986315,4.078735738443167,1.8376485724398053,0.10160610269885932,3.813132772071778,1.2701910741409606,2.2991630318607017
2.5681253011588465,2.9080563486015283,8.391315742048116,1.5074710591050007,0.28305229107728463,16.05289095928193,4.897957574485928,9.060200825724513
2.8714752664479883,0.5303861867245409,1.995685632596865,1.5519097902343517,0.6489698351297168,6.6061885714510185,1.4005664352421472,3.6202644409310683
0.5580574012474966,2.9246970667690975,8.618070625610663,1.2446779801445589,0.060693103336830374,6.0979007454171485,2.559328359131964,4.026730585030736
2.2923257040474834,0.6078997798764403,2.147397960987842,0.30625662921817326,0.49944256497241657,7.823640666921585,1.4029395609053286,4.120921519790779
1.292735213192783,2.727857784245178,4.575585615043305,0.1875822801937277,0.1929530874696169,9.595540574480458,3.222661581391066,5.337374871897769
2.7581047664330747,1.8192527727157497,8.175658292015981,4.939839709706555,0.3079745925785206,13.575862232690996,3.7102641811114103,7.969759607460354
1.11028250151747,2.982411990298251,2.349256846138964,2.1960883553057258,0.2312776900034064,3.6891949103550483,2.9234935736685004,3.2088356641198437
2.9182820833586307,0.6844914118384972,3.0632625570937733,1.9832005710824405,0.5323541621459035,8.529897107326835,1.7638025127957324,4.6364677731188015
1.853573712051881,1.8846357110033019,7.500273115537596,3.4302716851960424,0.21609106941333803,10.450420796673287,3.1629958750111533,5.921979954607178
3.7785549605785707,2.9232563390477475,7.480328828914669,1.1694440505388146,0.4410937408401014,20.066191473886615,5.71299714434762,11.546190961922603
0.9813233045109764,1.807744610425372,6.770328695967676,4.754809801356104,0.12041282124586261,6.049548426581989,2.3097862053826077,3.647678759386312
1.6937322286759047,2.073496595338156,7.2455360002039,3.9530905706362054,0.2008977109802085,9.391853091898827,3.2224863357688625,5.596667694116477
0.8971573243420617,2.239371722461543,5.884519990128366,0.5381139113300717,0.11808060838388192,7.4622758859851155,2.506384373895961,4.77584568181164
3.7364276639749696,1.636352661919433,3.266191530162575,2.146145801346149,0.6600871084783543,10.359835330293699,3.486527541714586,6.207248297031729
3.5706877368334338,2.0688952002101586,4.111263941535275,4.407679707054607,0.5622502907791583,10.393146623231695,4.107912244365627,6.654620926889013
1.4027956970030446,1.9607857798077506,2.634379451212831,4.72918690922791,0.27594387348589633,4.095258575434738,2.4997693166191937,3.268475179748725
2.8099441611196267,2.7528950262274723,9.176055052002654,2.3902674051243618,0.2961659870362398,16.754261515530363,4.972593985173732,9.759613280512275
3.3602777007042555,0.6136159508536447,6.250526152895084,3.105715807132468,0.42912357859468087,13.989368718865514,1.9219586346020365,6.771485504078964
2.443202840598118,1.2024079739805758,4.607662750872759,0.9184663358511687,0.36339979572653763,11.30872136164369,2.490275225608457,6.072397830392483
2.353777024246023,2.876028710191397,5.1580522327971945,4.956726268071185,0.3308932803373541,8.979774939959436,4.386129114031462,6.584099782188393
1.3464830181515808,2.7256594597272907,9.525550056506338,1.2351913367788727,0.13929045113446714,11.741822059481754,3.6189637489853843,6.859464253628894
0.8258596873206472,1.6391418819642825,2.380162628044722,4.719385693262116,0.17091038315337984,2.6894177013243428,1.7475656715467236,2.1544713404650166
3.6402551528366436,2.050331494503842,6.276068488151175,3.2832685800626056,0.4639310975589459,14.65972542161955,4.359948243150523,8.637457273939276
3.6514632000716567,1.1934529574528316,5.5529981099601935,3.07791029490641,0.49473047297874095,13.685191560808056,3.0207626468418125,7.452363102372008
2.7158551004564377,0.9703028993094033,6.503088118911831,2.6121737039808925,0.3400261139754584,12.827668219720291,2.3749906826128977,6.734116243289913
1.6866042686704523,1.6592460123499553,1.1629916543875645,1.2302820774170178,0.49933314213069285,3.3601318363939887,2.1738605557724218,2.7441786013254266
1.7222335111443132,1.383380570065132,8.849115180497364,0.9649873568269905,0.18484495755079952,13.725817593994446,2.5632106586418124,6.856802695873294
3.040844876045838,1.9591402796271802,9.38906454235251,1.1803824244438594,0.3168462707700265,20.169935493098784,4.136712171354208,10.795016229897202
3.6398859098340197,0.694336592412462,6.086198652302881,1.0135474845068473,0.47106431472073157,17.469446746648018,2.1478114944808793,8.104513786394932
3.6048024849279106,2.9359870191654163,7.26985741489203,3.9199639204770915,0.42685858809430843,15.596308041808573,5.592762454003439,9.639576008911348
3.2295644105016836,2.9655268611990073,9.302494430595662,1.8156137699169776,0.3380724161957486,19.421774451052485,5.551114555401138,10.986237136158772
2.747110761540007,2.245404285049363,7.3651477088205874,0.38342911516064226,0.323184806772271,19.3369575753875,4.187442582694719,10.237627827782882
0.794489877482671,1.840240915860301,2.3728513862283522,4.848602887689975,0.1646715582582823,2.603756738190606,1.8522057318689265,2.2021404959431203
1.065700499331148,1.2738190407158194,6.186595241501319,4.430550836320786,0.13679644584449663,6.089928574556433,1.8830865889362232,3.614026965501848
